day,date,wk,age_group,cases,Rj_med,Rj_lo,Rj_hi
67,2018-11-07,45,0-5,301.7143,1.0975,0.9671,1.2442
67,2018-11-07,45,6-11,1095.5714,1.5185,1.3542,1.7065
67,2018-11-07,45,12-17,455.0000,1.3737,1.1958,1.5579
67,2018-11-07,45,18-44,448.5714,0.5345,0.4899,0.5839
67,2018-11-07,45,45-64,175.4286,0.4685,0.4271,0.5133
67,2018-11-07,45,65+,61.7143,0.4158,0.3768,0.4587
68,2018-11-08,45,0-5,310.1429,1.1193,0.9867,1.2686
68,2018-11-08,45,6-11,1120.7143,1.5252,1.3624,1.7108
68,2018-11-08,45,12-17,479.2857,1.3725,1.2067,1.5439
68,2018-11-08,45,18-44,459.2857,0.5456,0.4984,0.5955
68,2018-11-08,45,45-64,177.8571,0.4769,0.4341,0.5234
68,2018-11-08,45,65+,62.2857,0.4185,0.3790,0.4620
69,2018-11-09,45,0-5,339.2857,1.1309,0.9955,1.2821
69,2018-11-09,45,6-11,1186.1429,1.5167,1.3544,1.6882
69,2018-11-09,45,12-17,531.1429,1.3601,1.2046,1.5463
69,2018-11-09,45,18-44,505.2857,0.5557,0.5080,0.6066
69,2018-11-09,45,45-64,198.2857,0.4867,0.4429,0.5338
69,2018-11-09,45,65+,63.7143,0.4237,0.3840,0.4671
70,2018-11-10,45,0-5,356.8571,1.1349,1.0011,1.2832
70,2018-11-10,45,6-11,1209.1429,1.5169,1.3571,1.6942
70,2018-11-10,45,12-17,561.4286,1.3583,1.2058,1.5584
70,2018-11-10,45,18-44,541.0000,0.5664,0.5175,0.6172
70,2018-11-10,45,45-64,212.0000,0.4973,0.4534,0.5440
70,2018-11-10,45,65+,65.0000,0.4307,0.3911,0.4742
71,2018-11-11,46,0-5,365.7143,1.1468,1.0158,1.2945
71,2018-11-11,46,6-11,1241.2857,1.5376,1.3788,1.7145
71,2018-11-11,46,12-17,577.7143,1.3752,1.2212,1.5411
71,2018-11-11,46,18-44,576.0000,0.5779,0.5288,0.6302
71,2018-11-11,46,45-64,229.8571,0.5074,0.4630,0.5545
71,2018-11-11,46,65+,66.1429,0.4384,0.3987,0.4817
72,2018-11-12,46,0-5,382.0000,1.1582,1.0223,1.3018
72,2018-11-12,46,6-11,1274.0000,1.5583,1.4050,1.7354
72,2018-11-12,46,12-17,609.7143,1.3816,1.2174,1.5699
72,2018-11-12,46,18-44,622.1429,0.5865,0.5368,0.6388
72,2018-11-12,46,45-64,248.1429,0.5141,0.4699,0.5615
72,2018-11-12,46,65+,66.7143,0.4460,0.4059,0.4898
73,2018-11-13,46,0-5,404.2857,1.1575,1.0295,1.3064
73,2018-11-13,46,6-11,1328.8571,1.5687,1.4061,1.7463
73,2018-11-13,46,12-17,656.7143,1.3715,1.2104,1.5451
73,2018-11-13,46,18-44,683.8571,0.5890,0.5412,0.6404
73,2018-11-13,46,45-64,268.0000,0.5163,0.4731,0.5633
73,2018-11-13,46,65+,73.0000,0.4521,0.4118,0.4963
74,2018-11-14,46,0-5,427.1429,1.1722,1.0424,1.3240
74,2018-11-14,46,6-11,1374.0000,1.5920,1.4325,1.7638
74,2018-11-14,46,12-17,689.1429,1.4028,1.2540,1.5771
74,2018-11-14,46,18-44,734.0000,0.6042,0.5566,0.6593
74,2018-11-14,46,45-64,286.5714,0.5325,0.4883,0.5813
74,2018-11-14,46,65+,74.8571,0.4709,0.4287,0.5173
75,2018-11-15,46,0-5,438.4286,1.2200,1.0896,1.3604
75,2018-11-15,46,6-11,1408.0000,1.6539,1.4850,1.8275
75,2018-11-15,46,12-17,699.7143,1.5026,1.3454,1.6744
75,2018-11-15,46,18-44,764.2857,0.6434,0.5947,0.7012
75,2018-11-15,46,45-64,293.4286,0.5704,0.5240,0.6227
75,2018-11-15,46,65+,76.4286,0.5063,0.4618,0.5552
76,2018-11-16,46,0-5,459.0000,1.2714,1.1363,1.4249
76,2018-11-16,46,6-11,1489.2857,1.6867,1.5225,1.8662
76,2018-11-16,46,12-17,771.7143,1.5918,1.4147,1.7848
76,2018-11-16,46,18-44,857.2857,0.6844,0.6271,0.7430
76,2018-11-16,46,45-64,325.7143,0.6094,0.5582,0.6622
76,2018-11-16,46,65+,87.8571,0.5411,0.4941,0.5917
77,2018-11-17,46,0-5,486.2857,1.2919,1.1573,1.4482
77,2018-11-17,46,6-11,1552.8571,1.6943,1.5278,1.8676
77,2018-11-17,46,12-17,831.0000,1.6755,1.4913,1.8715
77,2018-11-17,46,18-44,954.8571,0.7065,0.6492,0.7696
77,2018-11-17,46,45-64,355.2857,0.6342,0.5813,0.6904
77,2018-11-17,46,65+,100.5714,0.5613,0.5119,0.6139
78,2018-11-18,47,0-5,521.7143,1.2825,1.1520,1.4316
78,2018-11-18,47,6-11,1599.8571,1.6836,1.5248,1.8617
78,2018-11-18,47,12-17,916.5714,1.6904,1.5015,1.8873
78,2018-11-18,47,18-44,1062.8571,0.7056,0.6508,0.7642
78,2018-11-18,47,45-64,394.1429,0.6344,0.5840,0.6886
78,2018-11-18,47,65+,114.5714,0.5588,0.5110,0.6108
79,2018-11-19,47,0-5,549.8571,1.2572,1.1266,1.4075
79,2018-11-19,47,6-11,1667.5714,1.6823,1.5225,1.8550
79,2018-11-19,47,12-17,1021.8571,1.6808,1.5073,1.8859
79,2018-11-19,47,18-44,1184.1429,0.6939,0.6367,0.7572
79,2018-11-19,47,45-64,436.1429,0.6249,0.5731,0.6813
79,2018-11-19,47,65+,132.8571,0.5472,0.5005,0.5982
80,2018-11-20,47,0-5,585.0000,1.2522,1.1251,1.3962
80,2018-11-20,47,6-11,1746.2857,1.7185,1.5500,1.8908
80,2018-11-20,47,12-17,1166.4286,1.7063,1.5274,1.8906
80,2018-11-20,47,18-44,1302.5714,0.6947,0.6391,0.7561
80,2018-11-20,47,45-64,482.5714,0.6258,0.5750,0.6804
80,2018-11-20,47,65+,139.7143,0.5435,0.4979,0.5923
81,2018-11-21,47,0-5,614.7143,1.3177,1.1833,1.4592
81,2018-11-21,47,6-11,1844.5714,1.8694,1.6907,2.0633
81,2018-11-21,47,12-17,1283.0000,1.8644,1.6912,2.0708
81,2018-11-21,47,18-44,1410.7143,0.7536,0.6943,0.8182
81,2018-11-21,47,45-64,528.0000,0.6786,0.6250,0.7365
81,2018-11-21,47,65+,145.4286,0.5766,0.5298,0.6271
82,2018-11-22,47,0-5,635.0000,1.4480,1.3072,1.5980
82,2018-11-22,47,6-11,1939.2857,2.1012,1.9141,2.2856
82,2018-11-22,47,12-17,1391.8571,2.1534,1.9445,2.3645
82,2018-11-22,47,18-44,1489.1429,0.8662,0.7974,0.9308
82,2018-11-22,47,45-64,558.2857,0.7773,0.7181,0.8355
82,2018-11-22,47,65+,149.5714,0.6405,0.5909,0.6912
83,2018-11-23,47,0-5,706.4286,1.4555,1.3172,1.6057
83,2018-11-23,47,6-11,2243.1429,2.0507,1.8708,2.2399
83,2018-11-23,47,12-17,1783.5714,2.0515,1.8817,2.2630
83,2018-11-23,47,18-44,1828.2857,0.8696,0.8023,0.9387
83,2018-11-23,47,45-64,694.4286,0.7773,0.7186,0.8393
83,2018-11-23,47,65+,172.8571,0.6387,0.5897,0.6911
84,2018-11-24,47,0-5,753.8571,1.3663,1.2341,1.5102
84,2018-11-24,47,6-11,2453.8571,1.8745,1.7004,2.0464
84,2018-11-24,47,12-17,2055.4286,1.8333,1.6657,2.0245
84,2018-11-24,47,18-44,2108.1429,0.7978,0.7357,0.8599
84,2018-11-24,47,45-64,797.5714,0.7108,0.6561,0.7652
84,2018-11-24,47,65+,184.7143,0.5910,0.5453,0.6376
85,2018-11-25,48,0-5,811.5714,1.2957,1.1743,1.4346
85,2018-11-25,48,6-11,2630.4286,1.8124,1.6503,1.9791
85,2018-11-25,48,12-17,2269.2857,1.7386,1.5799,1.9187
85,2018-11-25,48,18-44,2384.0000,0.7473,0.6910,0.8066
85,2018-11-25,48,45-64,894.8571,0.6635,0.6143,0.7157
85,2018-11-25,48,65+,202.1429,0.5554,0.5136,0.6001
86,2018-11-26,48,0-5,867.8571,1.2677,1.1423,1.4098
86,2018-11-26,48,6-11,2845.4286,1.8018,1.6439,1.9684
86,2018-11-26,48,12-17,2539.8571,1.7183,1.5610,1.8971
86,2018-11-26,48,18-44,2655.2857,0.7282,0.6737,0.7878
86,2018-11-26,48,45-64,993.0000,0.6456,0.5973,0.6969
86,2018-11-26,48,65+,208.8571,0.5426,0.5015,0.5862
87,2018-11-27,48,0-5,940.5714,1.2783,1.1556,1.4119
87,2018-11-27,48,6-11,3108.2857,1.8120,1.6549,1.9793
87,2018-11-27,48,12-17,2807.1429,1.7159,1.5524,1.8934
87,2018-11-27,48,18-44,2913.5714,0.7330,0.6821,0.7911
87,2018-11-27,48,45-64,1096.5714,0.6503,0.6042,0.7014
87,2018-11-27,48,65+,234.1429,0.5479,0.5073,0.5924
88,2018-11-28,48,0-5,1010.5714,1.3255,1.2001,1.4540
88,2018-11-28,48,6-11,3392.7143,1.8691,1.7145,2.0534
88,2018-11-28,48,12-17,3123.7143,1.7685,1.6143,1.9453
88,2018-11-28,48,18-44,3203.5714,0.7680,0.7110,0.8257
88,2018-11-28,48,45-64,1220.7143,0.6838,0.6311,0.7371
88,2018-11-28,48,65+,266.4286,0.5728,0.5282,0.6184
89,2018-11-29,48,0-5,1077.7143,1.4355,1.3085,1.5787
89,2018-11-29,48,6-11,3609.4286,2.0431,1.8746,2.2320
89,2018-11-29,48,12-17,3303.7143,1.9602,1.7978,2.1493
89,2018-11-29,48,18-44,3395.2857,0.8635,0.7997,0.9265
89,2018-11-29,48,45-64,1281.7143,0.7711,0.7156,0.8249
89,2018-11-29,48,65+,273.4286,0.6344,0.5892,0.6800
90,2018-11-30,48,0-5,1201.2857,1.4123,1.2881,1.5529
90,2018-11-30,48,6-11,4120.7143,1.9344,1.7830,2.0989
90,2018-11-30,48,12-17,3896.0000,1.8663,1.6956,2.0540
90,2018-11-30,48,18-44,4026.1429,0.8489,0.7849,0.9244
90,2018-11-30,48,45-64,1548.7143,0.7635,0.7045,0.8273
90,2018-11-30,48,65+,313.0000,0.6315,0.5831,0.6834
91,2018-12-01,48,0-5,1311.0000,1.3030,1.1857,1.4275
91,2018-12-01,48,6-11,4439.5714,1.7762,1.6267,1.9290
91,2018-12-01,48,12-17,4250.5714,1.7140,1.5723,1.8753
91,2018-12-01,48,18-44,4514.7143,0.7759,0.7223,0.8286
91,2018-12-01,48,45-64,1751.8571,0.6994,0.6516,0.7485
91,2018-12-01,48,65+,350.2857,0.5838,0.5434,0.6262
92,2018-12-02,49,0-5,1408.8571,1.2434,1.1385,1.3537
92,2018-12-02,49,6-11,4707.8571,1.7281,1.5864,1.8708
92,2018-12-02,49,12-17,4560.0000,1.6773,1.5297,1.8348
92,2018-12-02,49,18-44,4985.7143,0.7405,0.6894,0.7871
92,2018-12-02,49,45-64,1966.4286,0.6655,0.6209,0.7082
92,2018-12-02,49,65+,383.1429,0.5523,0.5147,0.5901
93,2018-12-03,49,0-5,1515.4286,1.1985,1.0930,1.3112
93,2018-12-03,49,6-11,5019.0000,1.6777,1.5438,1.8242
93,2018-12-03,49,12-17,4971.8571,1.5988,1.4570,1.7454
93,2018-12-03,49,18-44,5418.4286,0.7050,0.6567,0.7549
93,2018-12-03,49,45-64,2167.8571,0.6298,0.5831,0.6787
93,2018-12-03,49,65+,421.4286,0.5222,0.4829,0.5635
94,2018-12-04,49,0-5,1603.2857,1.1675,1.0595,1.2861
94,2018-12-04,49,6-11,5334.7143,1.6028,1.4785,1.7483
94,2018-12-04,49,12-17,5329.0000,1.4978,1.3608,1.6388
94,2018-12-04,49,18-44,5794.2857,0.6749,0.6244,0.7308
94,2018-12-04,49,45-64,2337.2857,0.6019,0.5576,0.6506
94,2018-12-04,49,65+,443.7143,0.5033,0.4667,0.5426
95,2018-12-05,49,0-5,1712.8571,1.1954,1.0887,1.3081
95,2018-12-05,49,6-11,5616.4286,1.6100,1.4772,1.7402
95,2018-12-05,49,12-17,5573.5714,1.4791,1.3576,1.6306
95,2018-12-05,49,18-44,6109.7143,0.6828,0.6338,0.7302
95,2018-12-05,49,45-64,2478.5714,0.6076,0.5655,0.6549
95,2018-12-05,49,65+,468.0000,0.5122,0.4765,0.5516
96,2018-12-06,49,0-5,1780.2857,1.2909,1.1764,1.4090
96,2018-12-06,49,6-11,5761.8571,1.7708,1.6329,1.9325
96,2018-12-06,49,12-17,5689.8571,1.6045,1.4693,1.7629
96,2018-12-06,49,18-44,6264.4286,0.7525,0.7036,0.8095
96,2018-12-06,49,45-64,2543.8571,0.6774,0.6208,0.7266
96,2018-12-06,49,65+,482.2857,0.5701,0.5249,0.6122
97,2018-12-07,49,0-5,1967.4286,1.3076,1.2048,1.4274
97,2018-12-07,49,6-11,6254.1429,1.7686,1.6337,1.9257
97,2018-12-07,49,12-17,6069.7143,1.6185,1.4940,1.7477
97,2018-12-07,49,18-44,6844.8571,0.7764,0.7447,0.8271
97,2018-12-07,49,45-64,2848.0000,0.7051,0.6707,0.7482
97,2018-12-07,49,65+,551.1429,0.5977,0.5636,0.6368
98,2018-12-08,49,0-5,2103.5714,1.3054,1.2058,1.4162
98,2018-12-08,49,6-11,6624.1429,1.7384,1.5896,1.8821
98,2018-12-08,49,12-17,6312.0000,1.6438,1.5193,1.7612
98,2018-12-08,49,18-44,7341.8571,0.7892,0.7515,0.8245
98,2018-12-08,49,45-64,3080.8571,0.7315,0.6801,0.7638
98,2018-12-08,49,65+,591.0000,0.6197,0.5765,0.6569
99,2018-12-09,50,0-5,2231.0000,1.3654,1.2624,1.4753
99,2018-12-09,50,6-11,6948.4286,1.8583,1.7334,1.9842
99,2018-12-09,50,12-17,6597.7143,1.7355,1.6114,1.8699
99,2018-12-09,50,18-44,7976.8571,0.8300,0.8023,0.8740
99,2018-12-09,50,45-64,3428.2857,0.7638,0.7330,0.8056
99,2018-12-09,50,65+,651.7143,0.6480,0.6153,0.6880
100,2018-12-10,50,0-5,2411.1429,1.4113,1.2975,1.5151
100,2018-12-10,50,6-11,7445.7143,1.9257,1.7779,2.0472
100,2018-12-10,50,12-17,7008.7143,1.7658,1.6487,1.9177
100,2018-12-10,50,18-44,8748.7143,0.8552,0.8021,0.8896
100,2018-12-10,50,45-64,3829.0000,0.7724,0.7286,0.8186
100,2018-12-10,50,65+,722.7143,0.6543,0.6154,0.6960
101,2018-12-11,50,0-5,2663.1429,1.3098,1.2141,1.4227
101,2018-12-11,50,6-11,8084.7143,1.7482,1.6455,1.8728
101,2018-12-11,50,12-17,7576.4286,1.6040,1.4703,1.7331
101,2018-12-11,50,18-44,9670.4286,0.7588,0.7329,0.8034
101,2018-12-11,50,45-64,4304.1429,0.6965,0.6647,0.7368
101,2018-12-11,50,65+,832.1429,0.6011,0.5682,0.6385
102,2018-12-12,50,0-5,2903.4286,1.3450,1.2433,1.4672
102,2018-12-12,50,6-11,8677.7143,1.7692,1.6460,1.9040
102,2018-12-12,50,12-17,8028.0000,1.6229,1.4845,1.7337
102,2018-12-12,50,18-44,10431.1429,0.7785,0.7436,0.8195
102,2018-12-12,50,45-64,4745.2857,0.7167,0.6790,0.7543
102,2018-12-12,50,65+,907.0000,0.6200,0.5833,0.6569
103,2018-12-13,50,0-5,3115.0000,1.5910,1.4641,1.7043
103,2018-12-13,50,6-11,9169.0000,2.1684,2.0086,2.2870
103,2018-12-13,50,12-17,8299.4286,1.9315,1.8043,2.0716
103,2018-12-13,50,18-44,10916.1429,0.9863,0.9281,1.0139
103,2018-12-13,50,45-64,4953.2857,0.9041,0.8525,0.9342
103,2018-12-13,50,65+,947.1429,0.7642,0.7202,0.8011
104,2018-12-14,50,0-5,3581.4286,1.4722,1.3603,1.6043
104,2018-12-14,50,6-11,10385.8571,1.9144,1.7902,2.0699
104,2018-12-14,50,12-17,9231.2857,1.7916,1.6728,1.9309
104,2018-12-14,50,18-44,12586.5714,0.8917,0.8511,0.9472
104,2018-12-14,50,45-64,5890.4286,0.8326,0.7936,0.8851
104,2018-12-14,50,65+,1150.1429,0.7227,0.6833,0.7692
105,2018-12-15,50,0-5,3918.0000,1.3794,1.2799,1.4889
105,2018-12-15,50,6-11,11112.5714,1.7901,1.6513,1.8891
105,2018-12-15,50,12-17,9814.5714,1.6676,1.5345,1.7834
105,2018-12-15,50,18-44,13929.4286,0.8390,0.8047,0.8808
105,2018-12-15,50,45-64,6545.5714,0.7885,0.7429,0.8271
105,2018-12-15,50,65+,1286.8571,0.6918,0.6506,0.7307
106,2018-12-16,51,0-5,4254.8571,1.3455,1.2407,1.4486
106,2018-12-16,51,6-11,11723.5714,1.7426,1.6194,1.8791
106,2018-12-16,51,12-17,10349.2857,1.6142,1.4991,1.7367
106,2018-12-16,51,18-44,15320.1429,0.8317,0.7779,0.8656
106,2018-12-16,51,45-64,7298.4286,0.7712,0.7273,0.8129
106,2018-12-16,51,65+,1451.1429,0.6761,0.6372,0.7170
107,2018-12-17,51,0-5,4591.5714,1.3168,1.2207,1.4246
107,2018-12-17,51,6-11,12394.5714,1.7176,1.6238,1.8551
107,2018-12-17,51,12-17,10853.1429,1.5883,1.4615,1.6952
107,2018-12-17,51,18-44,16527.7143,0.7929,0.7624,0.8434
107,2018-12-17,51,45-64,7988.8571,0.7427,0.7127,0.7904
107,2018-12-17,51,65+,1633.0000,0.6597,0.6248,0.7017
108,2018-12-18,51,0-5,4932.8571,1.3231,1.2263,1.4282
108,2018-12-18,51,6-11,13044.5714,1.7310,1.6115,1.8281
108,2018-12-18,51,12-17,11291.0000,1.5667,1.4492,1.6812
108,2018-12-18,51,18-44,17627.7143,0.7979,0.7617,0.8541
108,2018-12-18,51,45-64,8654.0000,0.7470,0.7035,0.7998
108,2018-12-18,51,65+,1820.4286,0.6564,0.6156,0.7017
109,2018-12-19,51,0-5,5266.1429,1.2284,1.1418,1.3346
109,2018-12-19,51,6-11,13663.5714,1.5877,1.4795,1.6888
109,2018-12-19,51,12-17,11598.2857,1.3997,1.3055,1.5073
109,2018-12-19,51,18-44,18591.5714,0.7308,0.6912,0.7744
109,2018-12-19,51,45-64,9257.0000,0.6881,0.6408,0.7300
109,2018-12-19,51,65+,1991.0000,0.6131,0.5710,0.6532
110,2018-12-20,51,0-5,5490.2857,1.1093,1.0139,1.2039
110,2018-12-20,51,6-11,13955.0000,1.3466,1.2310,1.4688
110,2018-12-20,51,12-17,11650.8571,1.1742,1.0844,1.2510
110,2018-12-20,51,18-44,18902.1429,0.6491,0.5987,0.6789
110,2018-12-20,51,45-64,9472.4286,0.6084,0.5680,0.6455
110,2018-12-20,51,65+,2042.5714,0.5563,0.5204,0.5935
111,2018-12-21,51,0-5,5851.1429,0.9668,0.8983,1.0436
111,2018-12-21,51,6-11,14160.7143,1.1842,1.0972,1.2774
111,2018-12-21,51,12-17,11344.8571,1.0162,0.9378,1.1098
111,2018-12-21,51,18-44,19401.0000,0.5432,0.5245,0.5711
111,2018-12-21,51,45-64,10080.5714,0.5089,0.4908,0.5507
111,2018-12-21,51,65+,2300.4286,0.4838,0.4542,0.5213
112,2018-12-22,51,0-5,5635.8571,1.0890,1.0137,1.1648
112,2018-12-22,51,6-11,13200.2857,1.3812,1.2892,1.4538
112,2018-12-22,51,12-17,10233.7143,1.1533,1.0762,1.2356
112,2018-12-22,51,18-44,17829.8571,0.6472,0.6208,0.6628
112,2018-12-22,51,45-64,9361.8571,0.6217,0.5790,0.6383
112,2018-12-22,51,65+,2165.8571,0.5669,0.5305,0.5974
113,2018-12-23,52,0-5,5840.2857,1.0986,1.0191,1.1802
113,2018-12-23,52,6-11,13335.8571,1.2921,1.1994,1.3924
113,2018-12-23,52,12-17,9907.5714,1.0753,0.9980,1.1513
113,2018-12-23,52,18-44,18225.2857,0.6447,0.6200,0.6704
113,2018-12-23,52,45-64,9817.4286,0.6032,0.5775,0.6390
113,2018-12-23,52,65+,2367.0000,0.5551,0.5230,0.5926
114,2018-12-24,52,0-5,5829.1429,0.9645,0.8904,1.0474
114,2018-12-24,52,6-11,12741.1429,1.1204,1.0493,1.2072
114,2018-12-24,52,12-17,9035.7143,0.9430,0.8808,1.0096
114,2018-12-24,52,18-44,17592.2857,0.5552,0.5363,0.5849
114,2018-12-24,52,45-64,9500.5714,0.5309,0.5052,0.5583
114,2018-12-24,52,65+,2339.0000,0.5001,0.4694,0.5321
115,2018-12-25,52,0-5,5680.4286,0.9540,0.8817,1.0332
115,2018-12-25,52,6-11,11813.1429,1.1218,1.0434,1.1862
115,2018-12-25,52,12-17,7968.4286,0.9705,0.8986,1.0393
115,2018-12-25,52,18-44,16907.2857,0.5753,0.5364,0.6017
115,2018-12-25,52,45-64,9199.8571,0.5470,0.5105,0.5837
115,2018-12-25,52,65+,2304.7143,0.5122,0.4778,0.5506
116,2018-12-26,52,0-5,5460.1429,0.9401,0.8706,1.0102
116,2018-12-26,52,6-11,10837.5714,1.0988,1.0325,1.1794
116,2018-12-26,52,12-17,7111.8571,0.9821,0.9190,1.0425
116,2018-12-26,52,18-44,16167.1429,0.5898,0.5616,0.6092
116,2018-12-26,52,45-64,8886.2857,0.5727,0.5363,0.5995
116,2018-12-26,52,65+,2268.8571,0.5365,0.5007,0.5701
117,2018-12-27,52,0-5,5264.5714,0.8714,0.8011,0.9593
117,2018-12-27,52,6-11,10212.0000,0.9895,0.9303,1.0858
117,2018-12-27,52,12-17,6689.8571,0.8938,0.8305,0.9763
117,2018-12-27,52,18-44,15825.4286,0.5290,0.5103,0.5897
117,2018-12-27,52,45-64,8749.4286,0.5241,0.4997,0.5754
117,2018-12-27,52,65+,2261.1429,0.5083,0.4737,0.5521
118,2018-12-28,52,0-5,4774.8571,0.9606,0.8803,1.0336
118,2018-12-28,52,6-11,8609.8571,1.1260,1.0412,1.2504
118,2018-12-28,52,12-17,5421.7143,0.9782,0.9055,1.0411
118,2018-12-28,52,18-44,14527.2857,0.6040,0.5580,0.6238
118,2018-12-28,52,45-64,8147.5714,0.5886,0.5460,0.6137
118,2018-12-28,52,65+,2171.2857,0.5577,0.5180,0.5940
119,2018-12-29,52,0-5,4613.4286,0.9195,0.8516,0.9935
119,2018-12-29,52,6-11,8161.1429,1.0738,0.9982,1.1633
119,2018-12-29,52,12-17,5145.4286,0.9407,0.8689,1.0173
119,2018-12-29,52,18-44,14115.0000,0.5779,0.5508,0.6056
119,2018-12-29,52,45-64,8023.0000,0.5790,0.5380,0.6187
119,2018-12-29,52,65+,2179.4286,0.5634,0.5202,0.6063
120,2018-12-30,1,0-5,4312.1429,0.9221,0.8500,0.9920
120,2018-12-30,1,6-11,7285.8571,1.0534,0.9805,1.1269
120,2018-12-30,1,12-17,4489.2857,0.9169,0.8472,0.9881
120,2018-12-30,1,18-44,13120.8571,0.5965,0.5655,0.6241
120,2018-12-30,1,45-64,7631.2857,0.5982,0.5575,0.6389
120,2018-12-30,1,65+,2106.0000,0.5830,0.5363,0.6300
121,2018-12-31,1,0-5,3992.4286,0.8860,0.8230,0.9560
121,2018-12-31,1,6-11,6470.1429,0.9938,0.9311,1.0608
121,2018-12-31,1,12-17,3877.5714,0.8826,0.8255,0.9459
121,2018-12-31,1,18-44,12337.2857,0.5724,0.5537,0.5941
121,2018-12-31,1,45-64,7429.2857,0.5862,0.5590,0.6142
121,2018-12-31,1,65+,2097.4286,0.5809,0.5440,0.6201
122,2019-01-01,1,0-5,3672.4286,0.9384,0.8753,1.0132
122,2019-01-01,1,6-11,5682.1429,1.0192,0.9567,1.0880
122,2019-01-01,1,12-17,3324.8571,0.8952,0.8399,0.9622
122,2019-01-01,1,18-44,11561.5714,0.6051,0.5874,0.6315
122,2019-01-01,1,45-64,7148.2857,0.6036,0.5805,0.6411
122,2019-01-01,1,65+,2064.8571,0.5940,0.5562,0.6359
123,2019-01-02,1,0-5,3397.2857,0.9470,0.8760,1.0169
123,2019-01-02,1,6-11,4979.1429,0.9921,0.9297,1.0581
123,2019-01-02,1,12-17,2856.2857,0.8988,0.8336,0.9652
123,2019-01-02,1,18-44,10847.0000,0.6220,0.5888,0.6453
123,2019-01-02,1,45-64,6803.0000,0.6312,0.5878,0.6621
123,2019-01-02,1,65+,2001.0000,0.6123,0.5665,0.6553
124,2019-01-03,1,0-5,3222.4286,0.8823,0.8164,0.9633
124,2019-01-03,1,6-11,4481.7143,0.9154,0.8596,0.9846
124,2019-01-03,1,12-17,2605.8571,0.8312,0.7659,0.8969
124,2019-01-03,1,18-44,10438.5714,0.5671,0.5368,0.6083
124,2019-01-03,1,45-64,6631.7143,0.5856,0.5378,0.6240
124,2019-01-03,1,65+,1970.7143,0.5811,0.5342,0.6260
125,2019-01-04,1,0-5,2830.8571,0.9385,0.8686,1.0222
125,2019-01-04,1,6-11,3478.0000,0.9982,0.9336,1.0578
125,2019-01-04,1,12-17,1956.8571,0.8619,0.8044,0.9196
125,2019-01-04,1,18-44,9181.1429,0.6092,0.5811,0.6315
125,2019-01-04,1,45-64,5911.7143,0.6059,0.5761,0.6369
125,2019-01-04,1,65+,1801.0000,0.5905,0.5513,0.6319
126,2019-01-05,1,0-5,2785.8571,0.8247,0.7552,0.8996
126,2019-01-05,1,6-11,3328.1429,0.8901,0.8224,0.9616
126,2019-01-05,1,12-17,1901.7143,0.7409,0.6868,0.7988
126,2019-01-05,1,18-44,9240.8571,0.4906,0.4737,0.5146
126,2019-01-05,1,45-64,6048.5714,0.4922,0.4706,0.5209
126,2019-01-05,1,65+,1873.5714,0.4980,0.4620,0.5374
127,2019-01-06,2,0-5,2447.5714,0.8343,0.7581,0.9137
127,2019-01-06,2,6-11,2744.2857,0.9060,0.8291,0.9884
127,2019-01-06,2,12-17,1511.5714,0.7062,0.6492,0.7684
127,2019-01-06,2,18-44,7635.8571,0.4602,0.4332,0.4835
127,2019-01-06,2,45-64,5017.8571,0.4531,0.4239,0.4869
127,2019-01-06,2,65+,1617.0000,0.4733,0.4360,0.5148
128,2019-01-07,2,0-5,2304.4286,0.9540,0.8680,1.0491
128,2019-01-07,2,6-11,2476.5714,1.0383,0.9516,1.1356
128,2019-01-07,2,12-17,1302.2857,0.7814,0.7174,0.8545
128,2019-01-07,2,18-44,6830.8571,0.5249,0.4899,0.5641
128,2019-01-07,2,45-64,4549.5714,0.5172,0.4787,0.5573
128,2019-01-07,2,65+,1512.4286,0.5324,0.4889,0.5782
129,2019-01-08,2,0-5,2222.5714,1.0838,0.9772,1.1940
129,2019-01-08,2,6-11,2300.0000,1.1629,1.0649,1.2665
129,2019-01-08,2,12-17,1121.2857,0.8702,0.7984,0.9473
129,2019-01-08,2,18-44,6005.8571,0.6129,0.5665,0.6588
129,2019-01-08,2,45-64,4081.8571,0.6036,0.5547,0.6535
129,2019-01-08,2,65+,1393.2857,0.6079,0.5571,0.6600
130,2019-01-09,2,0-5,2160.0000,1.0987,0.9922,1.2090
130,2019-01-09,2,6-11,2158.1429,1.1567,1.0535,1.2611
130,2019-01-09,2,12-17,987.4286,0.8548,0.7839,0.9347
130,2019-01-09,2,18-44,5405.8571,0.6137,0.5671,0.6641
130,2019-01-09,2,45-64,3702.8571,0.6035,0.5554,0.6568
130,2019-01-09,2,65+,1300.7143,0.6081,0.5580,0.6629
131,2019-01-10,2,0-5,2105.8571,1.0157,0.9126,1.1232
131,2019-01-10,2,6-11,2057.5714,1.0445,0.9508,1.1507
131,2019-01-10,2,12-17,911.2857,0.7444,0.6790,0.8161
131,2019-01-10,2,18-44,5102.1429,0.5321,0.4880,0.5767
131,2019-01-10,2,45-64,3552.0000,0.5193,0.4753,0.5669
131,2019-01-10,2,65+,1267.1429,0.5382,0.4912,0.5876
132,2019-01-11,2,0-5,2041.5714,0.9673,0.8725,1.0748
132,2019-01-11,2,6-11,1869.4286,1.0055,0.9156,1.1047
