day,date,wk,age_group,cases,Rj_med,Rj_lo,Rj_hi
67,2018-11-07,45,12-17,455.0000,1.5921,1.3842,1.8349
67,2018-11-07,45,18-44,448.5714,0.9364,0.8204,1.0686
67,2018-11-07,45,45-64,175.4286,0.7982,0.7051,0.9033
67,2018-11-07,45,65+,61.7143,0.4112,0.3641,0.4647
68,2018-11-08,45,0-5,310.1429,0.6447,0.5614,0.7415
68,2018-11-08,45,6-11,1120.7143,1.2787,1.0912,1.5005
68,2018-11-08,45,12-17,479.2857,1.5705,1.3625,1.8066
68,2018-11-08,45,18-44,459.2857,0.9285,0.8138,1.0658
68,2018-11-08,45,45-64,177.8571,0.7922,0.6994,0.8988
68,2018-11-08,45,65+,62.2857,0.4053,0.3592,0.4576
69,2018-11-09,45,0-5,339.2857,0.6422,0.5596,0.7381
69,2018-11-09,45,6-11,1186.1429,1.2627,1.0843,1.4825
69,2018-11-09,45,12-17,531.1429,1.5600,1.3579,1.7949
69,2018-11-09,45,18-44,505.2857,0.9352,0.8201,1.0754
69,2018-11-09,45,45-64,198.2857,0.7969,0.7042,0.9052
69,2018-11-09,45,65+,63.7143,0.4043,0.3584,0.4567
70,2018-11-10,45,0-5,356.8571,0.6454,0.5624,0.7415
70,2018-11-10,45,6-11,1209.1429,1.2583,1.0826,1.4669
70,2018-11-10,45,12-17,561.4286,1.5588,1.3584,1.7865
70,2018-11-10,45,18-44,541.0000,0.9491,0.8296,1.0873
70,2018-11-10,45,45-64,212.0000,0.8081,0.7127,0.9153
70,2018-11-10,45,65+,65.0000,0.4078,0.3618,0.4615
71,2018-11-11,46,0-5,365.7143,0.6542,0.5696,0.7512
71,2018-11-11,46,6-11,1241.2857,1.2664,1.0859,1.4746
71,2018-11-11,46,12-17,577.7143,1.5762,1.3724,1.8055
71,2018-11-11,46,18-44,576.0000,0.9691,0.8433,1.1149
71,2018-11-11,46,45-64,229.8571,0.8246,0.7260,0.9366
71,2018-11-11,46,65+,66.1429,0.4160,0.3682,0.4683
72,2018-11-12,46,0-5,382.0000,0.6635,0.5786,0.7613
72,2018-11-12,46,6-11,1274.0000,1.2763,1.0981,1.4885
72,2018-11-12,46,12-17,609.7143,1.5983,1.3919,1.8326
72,2018-11-12,46,18-44,622.1429,0.9927,0.8661,1.1453
72,2018-11-12,46,45-64,248.1429,0.8443,0.7432,0.9618
72,2018-11-12,46,65+,66.7143,0.4259,0.3768,0.4816
73,2018-11-13,46,0-5,404.2857,0.6775,0.5903,0.7770
73,2018-11-13,46,6-11,1328.8571,1.2971,1.1145,1.5094
73,2018-11-13,46,12-17,656.7143,1.6328,1.4196,1.8719
73,2018-11-13,46,18-44,683.8571,1.0235,0.8924,1.1748
73,2018-11-13,46,45-64,268.0000,0.8702,0.7660,0.9883
73,2018-11-13,46,65+,73.0000,0.4404,0.3895,0.4985
74,2018-11-14,46,0-5,427.1429,0.6905,0.6021,0.7903
74,2018-11-14,46,6-11,1374.0000,1.3176,1.1359,1.5299
74,2018-11-14,46,12-17,689.1429,1.6767,1.4583,1.9202
74,2018-11-14,46,18-44,734.0000,1.0576,0.9209,1.2109
74,2018-11-14,46,45-64,286.5714,0.8981,0.7904,1.0181
74,2018-11-14,46,65+,74.8571,0.4564,0.4042,0.5163
75,2018-11-15,46,0-5,438.4286,0.7077,0.6197,0.8081
75,2018-11-15,46,6-11,1408.0000,1.3439,1.1606,1.5597
75,2018-11-15,46,12-17,699.7143,1.7270,1.5073,1.9767
75,2018-11-15,46,18-44,764.2857,1.0973,0.9584,1.2596
75,2018-11-15,46,45-64,293.4286,0.9320,0.8220,1.0565
75,2018-11-15,46,65+,76.4286,0.4756,0.4220,0.5381
76,2018-11-16,46,0-5,459.0000,0.7218,0.6318,0.8252
76,2018-11-16,46,6-11,1489.2857,1.3688,1.1845,1.5819
76,2018-11-16,46,12-17,771.7143,1.7812,1.5542,2.0378
76,2018-11-16,46,18-44,857.2857,1.1331,0.9892,1.3048
76,2018-11-16,46,45-64,325.7143,0.9635,0.8499,1.0939
76,2018-11-16,46,65+,87.8571,0.4933,0.4375,0.5581
77,2018-11-17,46,0-5,486.2857,0.7321,0.6411,0.8372
77,2018-11-17,46,6-11,1552.8571,1.3915,1.2057,1.6083
77,2018-11-17,46,12-17,831.0000,1.8374,1.6057,2.1017
77,2018-11-17,46,18-44,954.8571,1.1670,1.0198,1.3434
77,2018-11-17,46,45-64,355.2857,0.9922,0.8740,1.1280
77,2018-11-17,46,65+,100.5714,0.5073,0.4498,0.5737
78,2018-11-18,47,0-5,521.7143,0.7401,0.6492,0.8467
78,2018-11-18,47,6-11,1599.8571,1.4115,1.2224,1.6338
78,2018-11-18,47,12-17,916.5714,1.8902,1.6500,2.1648
78,2018-11-18,47,18-44,1062.8571,1.1956,1.0441,1.3781
78,2018-11-18,47,45-64,394.1429,1.0159,0.8950,1.1554
78,2018-11-18,47,65+,114.5714,0.5174,0.4581,0.5841
79,2018-11-19,47,0-5,549.8571,0.7464,0.6539,0.8508
79,2018-11-19,47,6-11,1667.5714,1.4324,1.2445,1.6574
79,2018-11-19,47,12-17,1021.8571,1.9434,1.6942,2.2225
79,2018-11-19,47,18-44,1184.1429,1.2211,1.0617,1.4013
79,2018-11-19,47,45-64,436.1429,1.0369,0.9122,1.1756
79,2018-11-19,47,65+,132.8571,0.5223,0.4626,0.5891
80,2018-11-20,47,0-5,585.0000,0.7517,0.6602,0.8575
80,2018-11-20,47,6-11,1746.2857,1.4531,1.2639,1.6809
80,2018-11-20,47,12-17,1166.4286,1.9926,1.7433,2.2828
80,2018-11-20,47,18-44,1302.5714,1.2449,1.0907,1.4342
80,2018-11-20,47,45-64,482.5714,1.0572,0.9327,1.2017
80,2018-11-20,47,65+,139.7143,0.5264,0.4668,0.5936
81,2018-11-21,47,0-5,614.7143,0.7591,0.6664,0.8654
81,2018-11-21,47,6-11,1844.5714,1.4775,1.2844,1.7021
81,2018-11-21,47,12-17,1283.0000,2.0464,1.7870,2.3366
81,2018-11-21,47,18-44,1410.7143,1.2734,1.1114,1.4626
81,2018-11-21,47,45-64,528.0000,1.0796,0.9513,1.2284
81,2018-11-21,47,65+,145.4286,0.5306,0.4720,0.5982
82,2018-11-22,47,0-5,635.0000,0.7613,0.6687,0.8668
82,2018-11-22,47,6-11,1939.2857,1.4871,1.2935,1.7175
82,2018-11-22,47,12-17,1391.8571,2.0779,1.8136,2.3846
82,2018-11-22,47,18-44,1489.1429,1.2945,1.1279,1.4827
82,2018-11-22,47,45-64,558.2857,1.0965,0.9649,1.2437
82,2018-11-22,47,65+,149.5714,0.5338,0.4737,0.6002
83,2018-11-23,47,0-5,706.4286,0.7537,0.6631,0.8577
83,2018-11-23,47,6-11,2243.1429,1.4756,1.2885,1.6994
83,2018-11-23,47,12-17,1783.5714,2.0755,1.8148,2.3762
83,2018-11-23,47,18-44,1828.2857,1.2926,1.1282,1.4829
83,2018-11-23,47,45-64,694.4286,1.0949,0.9658,1.2426
83,2018-11-23,47,65+,172.8571,0.5293,0.4699,0.5965
84,2018-11-24,47,0-5,753.8571,0.7408,0.6519,0.8422
84,2018-11-24,47,6-11,2453.8571,1.4509,1.2688,1.6727
84,2018-11-24,47,12-17,2055.4286,2.0522,1.7931,2.3457
84,2018-11-24,47,18-44,2108.1429,1.2790,1.1149,1.4690
84,2018-11-24,47,45-64,797.5714,1.0834,0.9531,1.2305
84,2018-11-24,47,65+,184.7143,0.5210,0.4628,0.5862
85,2018-11-25,48,0-5,811.5714,0.7259,0.6385,0.8234
85,2018-11-25,48,6-11,2630.4286,1.4244,1.2396,1.6454
85,2018-11-25,48,12-17,2269.2857,2.0166,1.7581,2.3173
85,2018-11-25,48,18-44,2384.0000,1.2572,1.0950,1.4465
85,2018-11-25,48,45-64,894.8571,1.0655,0.9371,1.2115
85,2018-11-25,48,65+,202.1429,0.5114,0.4545,0.5747
86,2018-11-26,48,0-5,867.8571,0.7112,0.6261,0.8097
86,2018-11-26,48,6-11,2845.4286,1.3992,1.2181,1.6050
86,2018-11-26,48,12-17,2539.8571,1.9830,1.7324,2.2666
86,2018-11-26,48,18-44,2655.2857,1.2363,1.0782,1.4202
86,2018-11-26,48,45-64,993.0000,1.0476,0.9218,1.1902
86,2018-11-26,48,65+,208.8571,0.5023,0.4468,0.5652
87,2018-11-27,48,0-5,940.5714,0.6985,0.6151,0.7925
87,2018-11-27,48,6-11,3108.2857,1.3716,1.1951,1.5788
87,2018-11-27,48,12-17,2807.1429,1.9530,1.7011,2.2413
87,2018-11-27,48,18-44,2913.5714,1.2204,1.0656,1.3997
87,2018-11-27,48,45-64,1096.5714,1.0348,0.9110,1.1745
87,2018-11-27,48,65+,234.1429,0.4951,0.4403,0.5572
88,2018-11-28,48,0-5,1010.5714,0.6888,0.6076,0.7811
88,2018-11-28,48,6-11,3392.7143,1.3510,1.1785,1.5496
88,2018-11-28,48,12-17,3123.7143,1.9283,1.6798,2.2059
88,2018-11-28,48,18-44,3203.5714,1.2087,1.0563,1.3861
88,2018-11-28,48,45-64,1220.7143,1.0257,0.9038,1.1658
88,2018-11-28,48,65+,266.4286,0.4898,0.4356,0.5507
89,2018-11-29,48,0-5,1077.7143,0.6789,0.5982,0.7696
89,2018-11-29,48,6-11,3609.4286,1.3269,1.1600,1.5238
89,2018-11-29,48,12-17,3303.7143,1.8970,1.6585,2.1813
89,2018-11-29,48,18-44,3395.2857,1.2005,1.0483,1.3803
89,2018-11-29,48,45-64,1281.7143,1.0194,0.8983,1.1583
89,2018-11-29,48,65+,273.4286,0.4862,0.4323,0.5462
90,2018-11-30,48,0-5,1201.2857,0.6668,0.5873,0.7569
90,2018-11-30,48,6-11,4120.7143,1.3002,1.1276,1.4908
90,2018-11-30,48,12-17,3896.0000,1.8627,1.6181,2.1378
90,2018-11-30,48,18-44,4026.1429,1.1835,1.0313,1.3633
90,2018-11-30,48,45-64,1548.7143,1.0073,0.8867,1.1483
90,2018-11-30,48,65+,313.0000,0.4798,0.4265,0.5402
91,2018-12-01,48,0-5,1311.0000,0.6520,0.5746,0.7412
91,2018-12-01,48,6-11,4439.5714,1.2662,1.1056,1.4548
91,2018-12-01,48,12-17,4250.5714,1.8162,1.5859,2.0794
91,2018-12-01,48,18-44,4514.7143,1.1598,1.0062,1.3371
91,2018-12-01,48,45-64,1751.8571,0.9881,0.8673,1.1256
91,2018-12-01,48,65+,350.2857,0.4709,0.4183,0.5304
92,2018-12-02,49,0-5,1408.8571,0.6378,0.5614,0.7253
92,2018-12-02,49,6-11,4707.8571,1.2356,1.0802,1.4164
92,2018-12-02,49,12-17,4560.0000,1.7708,1.5458,2.0267
92,2018-12-02,49,18-44,4985.7143,1.1321,0.9855,1.3075
92,2018-12-02,49,45-64,1966.4286,0.9664,0.8489,1.1022
92,2018-12-02,49,65+,383.1429,0.4617,0.4101,0.5203
93,2018-12-03,49,0-5,1515.4286,0.6255,0.5498,0.7109
93,2018-12-03,49,6-11,5019.0000,1.2090,1.0507,1.3872
93,2018-12-03,49,12-17,4971.8571,1.7265,1.5028,1.9814
93,2018-12-03,49,18-44,5418.4286,1.1080,0.9612,1.2794
93,2018-12-03,49,45-64,2167.8571,0.9464,0.8297,1.0807
93,2018-12-03,49,65+,421.4286,0.4534,0.4021,0.5109
94,2018-12-04,49,0-5,1603.2857,0.6184,0.5449,0.7027
94,2018-12-04,49,6-11,5334.7143,1.1887,1.0365,1.3640
94,2018-12-04,49,12-17,5329.0000,1.6938,1.4778,1.9456
94,2018-12-04,49,18-44,5794.2857,1.0960,0.9538,1.2593
94,2018-12-04,49,45-64,2337.2857,0.9373,0.8234,1.0666
94,2018-12-04,49,65+,443.7143,0.4492,0.3991,0.5061
95,2018-12-05,49,0-5,1712.8571,0.6185,0.5447,0.7045
95,2018-12-05,49,6-11,5616.4286,1.1838,1.0332,1.3634
95,2018-12-05,49,12-17,5573.5714,1.6848,1.4691,1.9297
95,2018-12-05,49,18-44,6109.7143,1.0945,0.9500,1.2654
95,2018-12-05,49,45-64,2478.5714,0.9390,0.8221,1.0726
95,2018-12-05,49,65+,468.0000,0.4514,0.4005,0.5093
96,2018-12-06,49,0-5,1780.2857,0.6272,0.5512,0.7137
96,2018-12-06,49,6-11,5761.8571,1.1926,1.0402,1.3701
96,2018-12-06,49,12-17,5689.8571,1.6903,1.4707,1.9380
96,2018-12-06,49,18-44,6264.4286,1.1098,0.9641,1.2793
96,2018-12-06,49,45-64,2543.8571,0.9541,0.8364,1.0901
96,2018-12-06,49,65+,482.2857,0.4602,0.4084,0.5192
97,2018-12-07,49,0-5,1967.4286,0.6410,0.5643,0.7292
97,2018-12-07,49,6-11,6254.1429,1.2112,1.0550,1.3944
97,2018-12-07,49,12-17,6069.7143,1.7147,1.4949,1.9648
97,2018-12-07,49,18-44,6844.8571,1.1384,0.9897,1.3156
97,2018-12-07,49,45-64,2848.0000,0.9809,0.8594,1.1209
97,2018-12-07,49,65+,551.1429,0.4744,0.4203,0.5354
98,2018-12-08,49,0-5,2103.5714,0.6611,0.5814,0.7501
98,2018-12-08,49,6-11,6624.1429,1.2383,1.0841,1.4232
98,2018-12-08,49,12-17,6312.0000,1.7495,1.5335,2.0032
98,2018-12-08,49,18-44,7341.8571,1.1767,1.0226,1.3555
98,2018-12-08,49,45-64,3080.8571,1.0162,0.8921,1.1586
98,2018-12-08,49,65+,591.0000,0.4932,0.4375,0.5556
99,2018-12-09,50,0-5,2231.0000,0.6825,0.6013,0.7737
99,2018-12-09,50,6-11,6948.4286,1.2713,1.1090,1.4584
99,2018-12-09,50,12-17,6597.7143,1.7904,1.5625,2.0470
99,2018-12-09,50,18-44,7976.8571,1.2135,1.0572,1.3935
99,2018-12-09,50,45-64,3428.2857,1.0509,0.9223,1.1981
99,2018-12-09,50,65+,651.7143,0.5124,0.4537,0.5782
100,2018-12-10,50,0-5,2411.1429,0.7024,0.6191,0.7969
100,2018-12-10,50,6-11,7445.7143,1.3033,1.1396,1.4935
100,2018-12-10,50,12-17,7008.7143,1.8301,1.5981,2.0924
100,2018-12-10,50,18-44,8748.7143,1.2471,1.0844,1.4371
100,2018-12-10,50,45-64,3829.0000,1.0837,0.9499,1.2386
100,2018-12-10,50,65+,722.7143,0.5301,0.4705,0.5993
101,2018-12-11,50,0-5,2663.1429,0.7201,0.6340,0.8153
101,2018-12-11,50,6-11,8084.7143,1.3310,1.1637,1.5253
101,2018-12-11,50,12-17,7576.4286,1.8665,1.6303,2.1257
101,2018-12-11,50,18-44,9670.4286,1.2788,1.1130,1.4723
101,2018-12-11,50,45-64,4304.1429,1.1122,0.9766,1.2703
101,2018-12-11,50,65+,832.1429,0.5475,0.4845,0.6188
102,2018-12-12,50,0-5,2903.4286,0.7330,0.6461,0.8323
102,2018-12-12,50,6-11,8677.7143,1.3452,1.1764,1.5399
102,2018-12-12,50,12-17,8028.0000,1.8808,1.6476,2.1451
102,2018-12-12,50,18-44,10431.1429,1.3030,1.1332,1.5072
102,2018-12-12,50,45-64,4745.2857,1.1354,0.9944,1.2976
102,2018-12-12,50,65+,907.0000,0.5605,0.4962,0.6346
103,2018-12-13,50,0-5,3115.0000,0.7377,0.6502,0.8359
103,2018-12-13,50,6-11,9169.0000,1.3476,1.1778,1.5410
103,2018-12-13,50,12-17,8299.4286,1.8803,1.6467,2.1458
103,2018-12-13,50,18-44,10916.1429,1.3127,1.1452,1.5044
103,2018-12-13,50,45-64,4953.2857,1.1460,1.0069,1.3059
103,2018-12-13,50,65+,947.1429,0.5691,0.5039,0.6425
104,2018-12-14,50,0-5,3581.4286,0.7303,0.6443,0.8284
104,2018-12-14,50,6-11,10385.8571,1.3228,1.1576,1.5140
104,2018-12-14,50,12-17,9231.2857,1.8446,1.6161,2.1071
104,2018-12-14,50,18-44,12586.5714,1.3014,1.1358,1.4981
104,2018-12-14,50,45-64,5890.4286,1.1393,1.0013,1.2998
104,2018-12-14,50,65+,1150.1429,0.5697,0.5054,0.6438
105,2018-12-15,50,0-5,3918.0000,0.7137,0.6287,0.8086
105,2018-12-15,50,6-11,11112.5714,1.2836,1.1219,1.4736
105,2018-12-15,50,12-17,9814.5714,1.7854,1.5631,2.0296
105,2018-12-15,50,18-44,13929.4286,1.2708,1.0997,1.4659
105,2018-12-15,50,45-64,6545.5714,1.1144,0.9738,1.2710
105,2018-12-15,50,65+,1286.8571,0.5610,0.4961,0.6354
106,2018-12-16,51,0-5,4254.8571,0.6892,0.6077,0.7816
106,2018-12-16,51,6-11,11723.5714,1.2327,1.0806,1.4130
106,2018-12-16,51,12-17,10349.2857,1.7037,1.4964,1.9393
106,2018-12-16,51,18-44,15320.1429,1.2229,1.0604,1.4093
106,2018-12-16,51,45-64,7298.4286,1.0749,0.9394,1.2244
106,2018-12-16,51,65+,1451.1429,0.5450,0.4817,0.6178
107,2018-12-17,51,0-5,4591.5714,0.6578,0.5789,0.7462
107,2018-12-17,51,6-11,12394.5714,1.1710,1.0217,1.3394
107,2018-12-17,51,12-17,10853.1429,1.6036,1.4044,1.8277
107,2018-12-17,51,18-44,16527.7143,1.1570,1.0040,1.3347
107,2018-12-17,51,45-64,7988.8571,1.0195,0.8917,1.1672
107,2018-12-17,51,65+,1633.0000,0.5221,0.4603,0.5924
108,2018-12-18,51,0-5,4932.8571,0.6221,0.5477,0.7067
108,2018-12-18,51,6-11,13044.5714,1.0990,0.9607,1.2604
108,2018-12-18,51,12-17,11291.0000,1.4925,1.3055,1.7072
108,2018-12-18,51,18-44,17627.7143,1.0837,0.9425,1.2557
108,2018-12-18,51,45-64,8654.0000,0.9581,0.8382,1.0970
108,2018-12-18,51,65+,1820.4286,0.4957,0.4370,0.5611
109,2018-12-19,51,0-5,5266.1429,0.5855,0.5149,0.6676
109,2018-12-19,51,6-11,13663.5714,1.0229,0.8935,1.1754
109,2018-12-19,51,12-17,11598.2857,1.3792,1.2103,1.5689
109,2018-12-19,51,18-44,18591.5714,1.0127,0.8816,1.1705
109,2018-12-19,51,45-64,9257.0000,0.8967,0.7851,1.0271
109,2018-12-19,51,65+,1991.0000,0.4685,0.4132,0.5333
110,2018-12-20,51,0-5,5490.2857,0.5527,0.4857,0.6298
110,2018-12-20,51,6-11,13955.0000,0.9542,0.8310,1.0940
110,2018-12-20,51,12-17,11650.8571,1.2752,1.1167,1.4549
110,2018-12-20,51,18-44,18902.1429,0.9507,0.8279,1.0981
110,2018-12-20,51,45-64,9472.4286,0.8434,0.7387,0.9655
110,2018-12-20,51,65+,2042.5714,0.4446,0.3916,0.5051
111,2018-12-21,51,0-5,5851.1429,0.5257,0.4620,0.5989
111,2018-12-21,51,6-11,14160.7143,0.8959,0.7815,1.0299
111,2018-12-21,51,12-17,11344.8571,1.1853,1.0373,1.3546
111,2018-12-21,51,18-44,19401.0000,0.9000,0.7818,1.0420
111,2018-12-21,51,45-64,10080.5714,0.8002,0.7004,0.9171
111,2018-12-21,51,65+,2300.4286,0.4254,0.3747,0.4829
112,2018-12-22,51,0-5,5635.8571,0.5034,0.4420,0.5739
112,2018-12-22,51,6-11,13200.2857,0.8462,0.7394,0.9688
112,2018-12-22,51,12-17,10233.7143,1.1129,0.9749,1.2678
112,2018-12-22,51,18-44,17829.8571,0.8614,0.7440,0.9973
112,2018-12-22,51,45-64,9361.8571,0.7673,0.6689,0.8808
112,2018-12-22,51,65+,2165.8571,0.4113,0.3612,0.4682
113,2018-12-23,52,0-5,5840.2857,0.4860,0.4260,0.5561
113,2018-12-23,52,6-11,13335.8571,0.8039,0.7006,0.9285
113,2018-12-23,52,12-17,9907.5714,1.0539,0.9220,1.2067
113,2018-12-23,52,18-44,18225.2857,0.8330,0.7205,0.9696
113,2018-12-23,52,45-64,9817.4286,0.7438,0.6478,0.8556
113,2018-12-23,52,65+,2367.0000,0.4014,0.3527,0.4591
114,2018-12-24,52,0-5,5829.1429,0.4726,0.4134,0.5408
114,2018-12-24,52,6-11,12741.1429,0.7706,0.6707,0.8870
114,2018-12-24,52,12-17,9035.7143,1.0074,0.8811,1.1520
114,2018-12-24,52,18-44,17592.2857,0.8135,0.7036,0.9482
114,2018-12-24,52,45-64,9500.5714,0.7287,0.6351,0.8394
114,2018-12-24,52,65+,2339.0000,0.3968,0.3474,0.4536
115,2018-12-25,52,0-5,5680.4286,0.4645,0.4073,0.5317
115,2018-12-25,52,6-11,11813.1429,0.7461,0.6525,0.8590
115,2018-12-25,52,12-17,7968.4286,0.9749,0.8548,1.1126
115,2018-12-25,52,18-44,16907.2857,0.8052,0.6969,0.9370
115,2018-12-25,52,45-64,9199.8571,0.7241,0.6312,0.8332
115,2018-12-25,52,65+,2304.7143,0.3975,0.3476,0.4560
116,2018-12-26,52,0-5,5460.1429,0.4587,0.4022,0.5243
116,2018-12-26,52,6-11,10837.5714,0.7263,0.6359,0.8327
116,2018-12-26,52,12-17,7111.8571,0.9496,0.8321,1.0817
116,2018-12-26,52,18-44,16167.1429,0.8025,0.6915,0.9329
116,2018-12-26,52,45-64,8886.2857,0.7242,0.6289,0.8335
116,2018-12-26,52,65+,2268.8571,0.4010,0.3504,0.4598
117,2018-12-27,52,0-5,5264.5714,0.4550,0.3977,0.5225
117,2018-12-27,52,6-11,10212.0000,0.7104,0.6213,0.8162
117,2018-12-27,52,12-17,6689.8571,0.9283,0.8125,1.0617
117,2018-12-27,52,18-44,15825.4286,0.8025,0.6896,0.9383
117,2018-12-27,52,45-64,8749.4286,0.7281,0.6305,0.8432
117,2018-12-27,52,65+,2261.1429,0.4077,0.3556,0.4691
118,2018-12-28,52,0-5,4774.8571,0.4542,0.3971,0.5211
118,2018-12-28,52,6-11,8609.8571,0.6978,0.6106,0.7982
118,2018-12-28,52,12-17,5421.7143,0.9117,0.7989,1.0400
118,2018-12-28,52,18-44,14527.2857,0.8074,0.6923,0.9423
118,2018-12-28,52,45-64,8147.5714,0.7362,0.6369,0.8510
118,2018-12-28,52,65+,2171.2857,0.4163,0.3614,0.4811
119,2018-12-29,52,0-5,4613.4286,0.4538,0.3968,0.5199
119,2018-12-29,52,6-11,8161.1429,0.6853,0.6006,0.7847
119,2018-12-29,52,12-17,5145.4286,0.8949,0.7839,1.0216
119,2018-12-29,52,18-44,14115.0000,0.8104,0.6981,0.9455
119,2018-12-29,52,45-64,8023.0000,0.7424,0.6432,0.8598
119,2018-12-29,52,65+,2179.4286,0.4249,0.3697,0.4889
120,2018-12-30,1,0-5,4312.1429,0.4530,0.3956,0.5190
120,2018-12-30,1,6-11,7285.8571,0.6736,0.5892,0.7711
120,2018-12-30,1,12-17,4489.2857,0.8788,0.7685,1.0047
120,2018-12-30,1,18-44,13120.8571,0.8120,0.6951,0.9531
120,2018-12-30,1,45-64,7631.2857,0.7464,0.6440,0.8678
120,2018-12-30,1,65+,2106.0000,0.4318,0.3739,0.4990
121,2018-12-31,1,0-5,3992.4286,0.4517,0.3942,0.5181
121,2018-12-31,1,6-11,6470.1429,0.6623,0.5805,0.7569
121,2018-12-31,1,12-17,3877.5714,0.8627,0.7563,0.9845
121,2018-12-31,1,18-44,12337.2857,0.8117,0.6959,0.9480
121,2018-12-31,1,45-64,7429.2857,0.7482,0.6466,0.8662
121,2018-12-31,1,65+,2097.4286,0.4361,0.3760,0.5028
122,2019-01-01,1,0-5,3672.4286,0.4508,0.3934,0.5171
122,2019-01-01,1,6-11,5682.1429,0.6528,0.5715,0.7445
122,2019-01-01,1,12-17,3324.8571,0.8447,0.7405,0.9657
122,2019-01-01,1,18-44,11561.5714,0.8050,0.6905,0.9431
122,2019-01-01,1,45-64,7148.2857,0.7447,0.6426,0.8640
122,2019-01-01,1,65+,2064.8571,0.4381,0.3784,0.5083
123,2019-01-02,1,0-5,3397.2857,0.4490,0.3906,0.5157
123,2019-01-02,1,6-11,4979.1429,0.6448,0.5645,0.7390
123,2019-01-02,1,12-17,2856.2857,0.8282,0.7260,0.9445
123,2019-01-02,1,18-44,10847.0000,0.7940,0.6820,0.9262
123,2019-01-02,1,45-64,6803.0000,0.7345,0.6359,0.8476
123,2019-01-02,1,65+,2001.0000,0.4358,0.3772,0.5038
124,2019-01-03,1,0-5,3222.4286,0.4492,0.3902,0.5155
124,2019-01-03,1,6-11,4481.7143,0.6402,0.5598,0.7299
124,2019-01-03,1,12-17,2605.8571,0.8109,0.7130,0.9213
124,2019-01-03,1,18-44,10438.5714,0.7797,0.6720,0.9062
124,2019-01-03,1,45-64,6631.7143,0.7218,0.6270,0.8301
124,2019-01-03,1,65+,1970.7143,0.4322,0.3741,0.4984
125,2019-01-04,1,0-5,2830.8571,0.4499,0.3918,0.5163
125,2019-01-04,1,6-11,3478.0000,0.6384,0.5590,0.7285
125,2019-01-04,1,12-17,1956.8571,0.7954,0.6979,0.9032
125,2019-01-04,1,18-44,9181.1429,0.7633,0.6563,0.8851
125,2019-01-04,1,45-64,5911.7143,0.7066,0.6128,0.8147
125,2019-01-04,1,65+,1801.0000,0.4273,0.3685,0.4943
126,2019-01-05,1,0-5,2785.8571,0.4554,0.3970,0.5226
126,2019-01-05,1,6-11,3328.1429,0.6438,0.5652,0.7356
126,2019-01-05,1,12-17,1901.7143,0.7851,0.6910,0.8934
126,2019-01-05,1,18-44,9240.8571,0.7488,0.6450,0.8710
126,2019-01-05,1,45-64,6048.5714,0.6935,0.6012,0.8005
126,2019-01-05,1,65+,1873.5714,0.4233,0.3666,0.4908
127,2019-01-06,2,0-5,2447.5714,0.4662,0.4041,0.5407
127,2019-01-06,2,6-11,2744.2857,0.6571,0.5738,0.7520
127,2019-01-06,2,12-17,1511.5714,0.7836,0.6886,0.8911
127,2019-01-06,2,18-44,7635.8571,0.7430,0.6413,0.8637
127,2019-01-06,2,45-64,5017.8571,0.6871,0.5964,0.7935
127,2019-01-06,2,65+,1617.0000,0.4219,0.3652,0.4899
128,2019-01-07,2,0-5,2304.4286,0.4800,0.4152,0.5558
128,2019-01-07,2,6-11,2476.5714,0.6727,0.5862,0.7733
128,2019-01-07,2,12-17,1302.2857,0.7832,0.6884,0.8918
128,2019-01-07,2,18-44,6830.8571,0.7393,0.6397,0.8585
128,2019-01-07,2,45-64,4549.5714,0.6835,0.5930,0.7886
128,2019-01-07,2,65+,1512.4286,0.4219,0.3639,0.4892
129,2019-01-08,2,0-5,2222.5714,0.4944,0.4278,0.5746
129,2019-01-08,2,6-11,2300.0000,0.6901,0.6009,0.7946
129,2019-01-08,2,12-17,1121.2857,0.7863,0.6900,0.8955
129,2019-01-08,2,18-44,6005.8571,0.7400,0.6396,0.8609
129,2019-01-08,2,45-64,4081.8571,0.6837,0.5930,0.7877
129,2019-01-08,2,65+,1393.2857,0.4236,0.3654,0.4924
130,2019-01-09,2,0-5,2160.0000,0.5083,0.4395,0.5891
130,2019-01-09,2,6-11,2158.1429,0.7062,0.6144,0.8107
130,2019-01-09,2,12-17,987.4286,0.7891,0.6938,0.8957
130,2019-01-09,2,18-44,5405.8571,0.7419,0.6411,0.8574
130,2019-01-09,2,45-64,3702.8571,0.6830,0.5942,0.7856
130,2019-01-09,2,65+,1300.7143,0.4242,0.3666,0.4912
131,2019-01-10,2,0-5,2105.8571,0.5166,0.4463,0.5988
131,2019-01-10,2,6-11,2057.5714,0.7149,0.6236,0.8231
131,2019-01-10,2,12-17,911.2857,0.7864,0.6916,0.8942
131,2019-01-10,2,18-44,5102.1429,0.7383,0.6388,0.8534
131,2019-01-10,2,45-64,3552.0000,0.6788,0.5890,0.7806
131,2019-01-10,2,65+,1267.1429,0.4225,0.3660,0.4898
132,2019-01-11,2,0-5,2041.5714,0.5235,0.4510,0.6107
132,2019-01-11,2,6-11,1869.4286,0.7226,0.6285,0.8309
132,2019-01-11,2,12-17,725.1429,0.7855,0.6907,0.8929
132,2019-01-11,2,18-44,4367.2857,0.7378,0.6388,0.8546
